,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
88,0,3.3398665559780447,3.150352992967825,2.049070554503512,4.423566190722369,6.510719840748396,1.7611708313074788,14.25581096424951,2.3522540367766767,100,20,5,50,30.0,0.0,0.46,G,,True,5000
89,0,4.606130901109337,4.247295796051247,2.664999125198932,6.1877397571722135,9.250323759907896,2.5189826645121522,27.560446487534232,47.26383268042594,100,100,1,50,30.0,0.0,0.36,G,,False,5000
90,0,3.496864784175402,3.2618807494279594,2.1339858784868078,4.626264709432387,6.892509882039105,1.8415061452919543,15.618529972977482,3.8269429967201494,100,20,5,50,30.0,0.0,0.06,G,,False,5000
91,0,1.72603273041301,1.605007198692718,1.0376958551642232,2.2973010655325012,3.4050417856858526,0.914726950705054,3.815747035724287,3.8689961661590178,100,100,1,50,30.0,0.0,0.04,G,,vandamme,5000
92,0,4.996143424733766,4.611581620784143,2.9500036888351033,6.620638317959475,9.996022129932124,2.7244211169737143,32.382435049038214,6.179617846119596,100,20,5,50,30.0,0.0,0.3,G,,vandamme,5000
93,0,3.0494200493080927,2.885927350566682,1.8597444321091459,4.043124252157529,5.9672312439513995,1.59149394929074,11.831309057153083,2.9793179265937693,100,20,5,50,30.0,0.0,0.02,G,,vandamme,5000
94,0,1.764577228029543,1.6526082600285577,1.0486188265616434,2.335530527716312,3.4982895117409143,0.9360293782901582,3.9897085605032823,3.515749604338153,100,100,1,50,30.0,0.0,0.1,G,,vandamme,5000
95,0,3.299206131667139,3.0761493005640332,1.9863911978572908,4.373480411625621,6.54479900738269,1.7457548030206214,13.931811399533157,4.611018705821093,100,20,5,50,30.0,0.0,0.06,G,,vandamme,5000
96,0,5.656095163167101,5.1410182028629166,3.3038273763521637,7.496814816476103,11.544202588908885,3.190220333577037,42.166882770415306,53.05975843685461,100,100,1,50,30.0,0.0,0.44,G,,False,5000
97,0,2.736698655729826,2.5052303460216265,1.6349419217746224,3.6325167765322135,5.446092837315708,1.4678785701498587,9.643756095479288,27.217018743067616,100,100,1,50,30.0,0.0,0.14,G,,False,5000
98,0,4.430621616396205,4.07135245629285,2.5900851192098457,5.879380385210556,9.076968666208195,2.4687929879898833,25.724127737461828,45.675693378496675,100,100,1,50,30.0,0.0,0.34,G,,False,5000
99,0,2.497029444549308,2.315590310581392,1.4864203954257569,3.304283815770141,4.880715876868157,1.3551295440279925,8.071164852827522,3.5583971194078483,100,100,1,50,30.0,0.0,0.44,G,,vandamme,5000
100,0,7.520547327393001,6.852761274516283,4.396961605066412,9.985860574869207,15.503921190215191,4.218784581126403,74.35321581683951,59.55857233488143,100,100,1,50,30.0,0.0,0.54,G,,False,5000
101,0,2.0247145777670355,1.8937197652648905,1.2241180131849418,2.7101154371269196,3.95632297290605,1.0512130088534206,5.204296901647011,13.794655099181831,100,100,1,50,30.0,0.0,0.04,G,,False,5000
102,0,2.383185431505881,2.205348732760541,1.4205097254343002,3.171887697503813,4.710553134515527,1.2693087209978562,7.290395201217243,1.243059990049253,100,100,1,50,30.0,0.0,0.46,G,,True,5000
