,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
85,0,2.546990538966449,2.4149023743061946,1.5948467144439427,3.3464022644157296,4.762023423245771,1.2831621125060553,8.132019307548633,3.662554431485621,100,100,1,40,30,0.0,0.41999999999999993,G,,vandamme,1000
86,0,6.267160995110183,5.896801553846025,3.715326814267712,8.41941202060628,12.375658345255856,3.3294926020937146,50.35174240503984,3.8792975326257046,100,20,5,40,80,0.0,0.5799999999999998,G,,True,1000
87,0,4.98967861089248,4.64530547948398,2.964980774329959,6.64865905000762,9.805845141692636,2.6941595796150475,32.148129984589005,3.032710992677254,100,20,5,90,60,0.0,0.6599999999999998,G,,True,1000
88,0,1.885187773527875,1.7881631026672835,1.129955345138555,2.4784690311492525,3.690141052276408,1.0045051986914701,4.561954604962977,2.3879649830444354,100,100,1,50,0,0.0,0.4999999999999999,G,,vandamme,1000
89,0,2.7058314633725002,2.5153196823886077,1.5898686629582457,3.634553447502597,5.30957453327574,1.4481851714901144,9.416666958809492,2.5547263975436523,100,100,1,100,60,0.0,0.33999999999999997,G,,vandamme,1000
90,0,4.518646193715098,4.28182669373458,2.798206341229715,5.892699016990083,8.591458811103838,2.317746229977925,25.784739062966256,2.9031533395027016,100,20,5,70,50,0.0,0.6199999999999999,G,,True,1000
91,0,3.930342873270617,3.430756601904001,2.1283380388196953,5.1883771378443235,8.656576374425647,2.439143005814818,21.39106428568166,12.460125035414563,100,100,1,90,80,0.0,0.37999999999999995,G,,vandamme,1000
92,0,3.5197665715038053,3.2205124105247975,2.0619587194749585,4.646882339797475,7.150218559119607,1.9613147966473048,16.23166569369176,7.811913777193159,100,100,1,80,80,0.0,0.33999999999999997,G,,vandamme,1000
93,0,1.995014257872952,1.831846452723326,1.1873302222546442,2.6438401049899234,4.109001846639559,1.1265870787259227,5.248011136622621,4.967948222653857,100,100,1,20,0,0.0,0.33999999999999997,G,,vandamme,1000
94,0,1.8612128006571547,1.7167567548951368,1.0589122936514457,2.4408316974224107,3.7329564242017184,1.2171703730268348,4.944135302587361,5.286700905850485,100,100,1,80,0,0.0,0.5399999999999998,G,,vandamme,1000
95,0,3.3867573325780356,3.184711809585714,1.9944603623288266,4.457694034892036,6.806111846503208,1.7989079296387003,14.702958899348769,2.214249105259987,100,20,5,80,30,0.0,0.6199999999999999,G,,True,1000
96,0,3.0263161065999054,2.814644857792082,1.783855402402633,4.004760656795142,5.916524970299747,1.5932110406489348,11.694372275691624,1.9116879334518275,100,20,5,90,30,0.0,0.41999999999999993,G,,True,1000
97,0,3.9922998827795255,3.6694419987724345,2.4607861377172178,5.301736780715238,8.077941229503622,2.1248320189423584,20.44885455165534,12.591035215067777,100,100,1,20,50,0.0,0.33999999999999997,G,,vandamme,1000
98,0,4.482835838929438,3.8696521518809064,2.4578862267566883,5.639261674433573,9.853937774545951,3.2449920159044514,30.615260368890542,21.52550077507445,100,100,1,10,10,0.0,0.5799999999999998,G,,vandamme,1000
99,0,5.099637419011518,4.702484090771165,2.93188170781432,6.949440304032514,10.057742190869376,2.768852443805001,33.66517911709183,3.1433427815682884,100,20,5,60,70,0.0,0.4599999999999999,G,,True,1000
100,0,5.610717821304577,5.151394241712346,3.2142144279281197,7.655922039707892,11.11243243616658,3.045047740333987,40.743197895476996,3.7721577355507963,100,20,5,40,70,0.0,0.4999999999999999,G,,True,1000
101,0,10.138510174990873,9.076771436863147,5.793091976937799,12.707924520959065,21.420472090937917,6.274487351497537,142.11921090097192,49.24993755138691,100,100,1,50,40,0.0,0.6599999999999998,G,,vandamme,1000
102,0,7.812965348808418,7.222866356765529,4.4307458598312905,10.355115940659616,15.787128777393482,4.3276707860123516,79.7524332393537,39.02608464993801,100,100,1,60,70,0.0,0.5399999999999998,G,,vandamme,1000
103,0,3.2452373278316182,3.036986673972173,1.8965056252621935,4.308714307088099,6.431740786546908,1.7124631092937017,13.46116268474286,2.255463970002547,100,20,5,60,20,0.0,0.6599999999999998,G,,True,1000
104,0,5.70551800985889,5.426483817174031,3.2183521022002104,7.7664542183585645,11.150921110071984,2.9982866047253096,41.5336686023353,3.5833319382853883,100,20,5,60,70,0.0,0.6199999999999999,G,,True,1000
105,0,3.860754799719292,3.6214998485201377,2.248950423655131,5.240275377742442,7.68870534011439,2.078410054116388,19.220896188254585,2.472627222098082,100,20,5,80,40,0.0,0.6199999999999999,G,,True,1000
106,0,2.523743552325277,2.3039200264482247,1.5077615573727954,3.4482089287973636,5.051877583906761,1.3851908025582966,8.286116323836014,1.6311998681426574,100,20,5,100,0,0.0,0.6199999999999999,G,,True,1000
107,0,4.531555567356838,4.31649842823704,2.889194176471218,6.0226873105367105,8.502428186017848,2.2687730540202105,25.6771796995203,2.8446429123438097,100,20,5,80,60,0.0,0.37999999999999995,G,,True,1000
108,0,7.801183285527495,7.573058547765029,4.839151143816164,10.246731242808298,14.388516510677182,3.79427840355038,75.24061270943872,7.288669922750591,100,20,5,10,80,0.0,0.4599999999999999,G,,True,1000
109,0,6.176686732865886,5.8949469622123445,3.6807451249328196,8.33647145183069,11.930306780968156,3.2484842946701638,48.693556558467456,5.631463236124084,100,20,5,10,50,0.0,0.37999999999999995,G,,True,1000
110,0,10.894166886327328,9.797944459834127,6.357180389562547,14.10670552738916,23.26198376347209,6.323306707681595,158.6270956588425,51.93084813542821,100,100,1,20,40,0.0,0.6599999999999998,G,,vandamme,1000
111,0,3.0672755659418454,2.893222645291708,1.8566153653305904,3.9920404681302486,6.1160061012023315,1.5758971685425063,11.889147831358336,1.9682507904577977,100,20,5,90,30,0.0,0.4599999999999999,G,,True,1000
112,0,12.48152436444645,11.606495135501575,7.4759337691537056,15.88501972274274,25.37652401406867,7.040570452475217,205.30851312424122,54.83254957335698,100,100,1,30,60,0.0,0.6599999999999998,G,,vandamme,1000
113,0,5.021671788847498,4.526782886877179,2.835275329958314,6.660820681460891,10.394407556802847,2.991155196672423,34.15524995607668,17.744834743216327,100,100,1,30,60,0.0,0.41999999999999993,G,,vandamme,1000
114,0,3.9210653404727043,3.3476266303564017,2.0625166875302874,5.016268750636883,8.78071451435742,2.7276173249682967,22.807209779452062,19.13134406782686,100,100,1,10,0,0.0,0.5799999999999998,G,,vandamme,1000
115,0,3.211690613919576,3.0147282092093874,1.9646959314055543,4.138202658097647,6.333222157385567,1.6759499872926567,13.120956151085455,5.781851695794897,100,100,1,40,40,0.0,0.41999999999999993,G,,vandamme,1000
116,0,2.9756889192569336,2.7652056652270645,1.7729965618036054,3.8969923099253663,5.860873025986785,1.599998936977689,11.412161145919905,2.4749258777882543,100,20,5,30,0,0.0,0.5799999999999998,G,,True,1000
117,0,5.264244258437915,4.531171424514071,2.718969232346179,7.09781043482884,11.942475228775463,3.4132575028661027,39.35094406658743,23.59749997551484,100,100,1,80,70,0.0,0.4599999999999999,G,,vandamme,1000
118,0,2.946807092553848,2.814844238627721,1.8069640254200259,3.973840229585246,5.547452401115338,1.498953849357582,10.928287820587071,2.5598251932528737,100,20,5,20,0,0.0,0.37999999999999995,G,,True,1000
119,0,3.007780083312445,2.7154596240309488,1.7245395135607957,3.925457784203168,6.061766881136125,1.8250852061725054,12.374346103350964,6.754769982625333,100,100,1,50,30,0.0,0.4999999999999999,G,,vandamme,1000
120,0,2.563414387180258,2.434641146147243,1.5015297049369494,3.417033479025722,5.105206424529951,1.3779148420252327,8.467843982964286,2.2312056963211995,100,100,1,80,50,0.0,0.33999999999999997,G,,vandamme,1000
121,0,8.53062593905875,7.099928836759894,4.363823017657797,11.122842193148049,20.484861100733117,6.026631828622581,109.05554981871094,42.931343274707864,100,100,1,50,30,0.0,0.6599999999999998,G,,vandamme,1000
122,0,3.5471372327204747,3.2334595147545784,2.0093122602311944,4.694895986000489,7.09405189017576,1.9993669665428115,16.57565334638757,7.2901828174880885,100,100,1,50,70,0.0,0.33999999999999997,G,,vandamme,1000
123,0,3.962163114974677,3.307011446024326,2.054492083675413,4.91397826924651,9.460719416569503,2.891185583453534,24.04933167355742,19.52887386752366,100,100,1,80,30,0.0,0.5799999999999998,G,,vandamme,1000
124,0,3.386740255504139,3.1512817416222276,2.029216709576687,4.491456017019097,6.684478227478695,1.7932003709058724,14.682361560898979,2.473089660306384,100,20,5,50,30,0.0,0.5399999999999998,G,,True,1000
125,0,8.415087790406618,7.795140076387547,5.147704127444136,11.156015804384474,16.34075498597945,4.449543259256198,90.59233930102687,38.947293771214746,100,100,1,10,70,0.0,0.41999999999999993,G,,vandamme,1000
126,0,6.602977730954181,6.131003467778669,3.8744833682044373,8.823348413297918,12.846985238191596,3.609643586074667,56.61581220714832,29.086381542708438,100,100,1,20,50,0.0,0.4999999999999999,G,,vandamme,1000
127,0,4.786092636970911,4.41468416909489,2.9380664302361446,6.37267703582566,9.375649031817487,2.5681953205358963,29.495714306885212,3.253477622536037,100,20,5,50,60,0.0,0.5399999999999998,G,,True,1000
128,0,7.166519631990105,6.691604934094272,4.192220675628857,9.536310281105418,14.320430192304686,3.9165350599507507,66.6829112646472,33.61164929771172,100,100,1,30,80,0.0,0.4599999999999999,G,,vandamme,1000
