,error_angle_mean,error_angle_median,error_angle_95,error_angle_std,n_tot,n,k,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,8.800215484165237,7.813476555194846,18.905336107195208,5.3397282970056725,50,50,1,100,10,0.0,0.5,G,,False
0,6.636872014030603,6.190628598891813,13.187380414945263,3.628143989751984,50,50,1,20,30,0.0,0.30000000000000004,G,,False
0,6.050250033531756,5.644327765477776,11.64537281155843,3.164262471112494,50,10,5,80,60,0.0,0.25,G,,True
0,3.3837455198649393,3.0760980415280343,7.015123988004203,1.937404730270657,50,50,1,40,0,0.0,0.15000000000000002,G,,False
0,17.56989539721948,16.078128364167377,36.792846462326885,10.436394860802842,50,50,1,80,60,0.0,0.65,G,,False
0,4.218114160325025,3.9584546391762743,8.423993228750168,2.235382159178286,50,10,5,80,30,0.0,0.35000000000000003,G,,True
0,4.9094714452049635,4.475717366438332,10.151636346922968,2.8430016071241373,50,50,1,70,0,0.0,0.30000000000000004,G,,False
0,7.152582545747165,6.633546051974875,14.00158055183147,3.8248300761866387,50,50,1,60,70,0.0,0.30000000000000004,G,,False
0,5.414970660556719,5.032214180420645,10.729189687211818,2.9369177010206604,50,10,5,10,0,0.0,0.5,G,,True
0,11.583071165903208,10.50138177996854,24.671404247464412,6.998062851677879,50,50,1,80,40,0.0,0.55,G,,False
0,19.28605317702362,16.578349163042304,43.50288836871152,13.583205923786341,50,50,1,100,30,0.0,0.7000000000000001,G,,False
0,4.602069623652046,4.295337130633939,9.056605931370152,2.427513417453263,50,10,5,100,40,0.0,0.05,G,,True
0,5.1952724693056185,4.936545385581461,10.394868554963173,2.7644508168792923,50,10,5,100,50,0.0,0.15000000000000002,G,,True
0,6.443535547356539,5.914099929651066,12.893029289390018,3.43370147635134,50,10,5,30,40,0.0,0.6000000000000001,G,,True
0,5.6664867095443086,5.250152374201917,11.275433888026571,3.1628785217778628,50,50,1,100,0,0.0,0.35000000000000003,G,,False
0,17.5592907303959,16.19183954466969,36.16655043066005,10.146420487590772,50,50,1,90,70,0.0,0.65,G,,False
0,9.839387463641467,8.805955915172802,20.308941701384743,5.716764596722417,50,50,1,90,40,0.0,0.5,G,,False
0,3.8088981856895123,3.5672633963257354,7.377763123201092,1.9084124371200666,50,10,5,90,20,0.0,0.05,G,,True
0,10.418119833049182,9.469192916368854,21.546011668959874,5.990887966289567,50,50,1,60,50,0.0,0.5,G,,False
0,4.745337335816475,4.551634629472275,9.404171352894963,2.4386890150110876,50,10,5,60,40,0.0,0.0,G,,True
0,4.509539831216849,4.137188832271335,9.35160677334205,2.5611475725050963,50,50,1,40,10,0.0,0.25,G,,False
0,7.508867292359855,7.065071695435357,14.738950405775263,3.9333844740478137,50,10,5,20,60,0.0,0.35000000000000003,G,,True
0,5.952335781826098,5.508774246158261,11.770906827022673,3.2081771259088225,50,10,5,90,60,0.0,0.05,G,,True
0,9.323228435081353,8.960868488734967,18.178042119575533,4.869801926058763,50,10,5,20,60,0.0,0.65,G,,True
0,7.814588058716198,7.166117006608161,16.848258619929528,4.397999714903896,50,50,1,80,20,0.0,0.45,G,,False
0,4.331162174359677,4.079120247622143,8.57343442664018,2.3052191417620693,50,10,5,80,20,0.0,0.65,G,,True
0,7.044509350921216,6.633755580286561,13.665514559227754,3.7242960518269568,50,10,5,100,80,0.0,0.30000000000000004,G,,True
0,4.7636072506789695,4.325866159182958,9.631069838098139,2.604857136723357,50,50,1,10,20,0.0,0.1,G,,False
0,6.788564479498484,6.3937159789184435,13.220099269335032,3.6325497661601256,50,10,5,50,70,0.0,0.0,G,,True
0,7.431502927588472,7.012685033311449,13.958350034009268,3.7470776942522726,50,10,5,80,80,0.0,0.15000000000000002,G,,True
0,23.22315293163569,21.63690898396321,45.894170051089155,12.359906136690007,50,50,1,30,80,0.0,0.7000000000000001,G,,False
0,18.22229520525802,15.939197676033686,40.96052633293826,12.009955323686693,50,50,1,90,20,0.0,0.7000000000000001,G,,False
0,6.218784789145115,5.8425940057607235,12.566787052830724,3.3536487319718726,50,50,1,100,70,0.0,0.25,G,,False
0,9.023551508412279,8.482052543564464,17.36586643363143,4.423005440664729,50,10,5,60,80,0.0,0.65,G,,True
0,4.961345353227018,4.600835240017318,9.67944276984561,2.532034044465008,50,10,5,70,40,0.0,0.25,G,,True
0,8.528317324005272,8.076173594918089,15.917012577614125,4.228063165415352,50,10,5,60,80,0.0,0.6000000000000001,G,,True
0,7.448383930369969,7.019072414910973,14.686016491789182,3.983967448100891,50,10,5,30,50,0.0,0.65,G,,True
0,8.606359931246795,7.713336476469841,17.689273745142568,4.979978737269425,50,50,1,10,20,0.0,0.4,G,,False
0,11.740308870647567,10.758095608800105,24.257946501436013,6.534749496138753,50,50,1,70,80,0.0,0.5,G,,False
0,11.616004384913357,10.340978497947098,24.4282376549339,7.082097309757913,50,50,1,10,10,0.0,0.55,G,,False
0,3.515614926404284,3.3637177977797563,6.596107341710713,1.7987334428524668,50,10,5,100,10,0.0,0.4,G,,True
0,6.091500835795524,5.521982211237422,12.556193093081228,3.4410079163870133,50,50,1,100,50,0.0,0.30000000000000004,G,,False
0,5.917499243806306,5.395880512163387,12.386697011419042,3.3613646398904806,50,10,5,100,40,0.0,0.75,G,,True
0,10.440000460045667,9.314462640446493,21.877897008407633,6.479299609584334,50,50,1,10,10,0.0,0.5,G,,False
0,31.726561194128692,29.273460788026156,61.79522151127426,17.205546453888452,50,50,1,10,80,0.0,0.75,G,,False
0,3.69629459208993,3.4766090985882983,7.126601288182135,1.8667380086487941,50,10,5,60,0,0.0,0.55,G,,True
0,2.324356872184151,2.12367438633855,4.751643184369192,1.2833991660967183,50,50,1,70,0,0.0,0.05,G,,False
0,7.928143466555477,7.071651939236766,16.403905149098826,4.518729034706006,50,50,1,50,40,0.0,0.4,G,,False
0,5.90150669370053,5.512469551024111,11.54129649855174,3.114063694990758,50,10,5,80,40,0.0,0.7000000000000001,G,,True
0,3.9489182424436757,3.727518048952078,7.539996021269522,1.9915069652310964,50,10,5,40,20,0.0,0.1,G,,True
0,5.1470008529193025,4.701778402587735,10.606411696903907,2.880535955263874,50,10,5,30,20,0.0,0.65,G,,True
0,20.726369799504457,18.528262220635305,44.27951052104257,12.164193449537585,50,50,1,50,60,0.0,0.7000000000000001,G,,False
0,3.7461386948195337,3.4776562840903864,7.252928900658152,2.024450104209543,50,10,5,50,20,0.0,0.15000000000000002,G,,True
0,3.8980589537134143,3.627169233917556,7.585564449677934,2.0033977307848434,50,50,1,70,50,0.0,0.1,G,,False
0,15.20973333150204,13.133831387552483,34.708187046974025,10.121515694426916,50,50,1,30,20,0.0,0.65,G,,False
0,10.043801193830122,9.165330731441955,20.356924021218898,5.500119160518071,50,50,1,50,60,0.0,0.45,G,,False
0,3.498110790015994,3.148033468610926,7.097407140213407,1.9936744409363372,50,50,1,30,0,0.0,0.15000000000000002,G,,False
0,4.130392465839222,3.8885837722389383,8.084613474458056,2.187952415023688,50,50,1,90,80,0.0,0.05,G,,False
0,6.021025835652409,5.8532215648569945,11.79725107603704,3.0648650956832135,50,10,5,100,60,0.0,0.0,G,,True
0,7.274552383352284,6.984225794948934,14.275175320138228,3.6986491107382715,50,10,5,10,50,0.0,0.0,G,,True
0,3.4058025006800716,3.1615022750374777,6.827220755174392,1.8486454774247159,50,10,5,100,10,0.0,0.30000000000000004,G,,True
0,5.104317377668578,4.7664319713398555,9.902120354050387,2.672087160566786,50,10,5,50,40,0.0,0.35000000000000003,G,,True
0,4.383674936226691,4.0518822394676945,8.811769585544997,2.31650998473194,50,50,1,80,50,0.0,0.15000000000000002,G,,False
0,4.791657264599339,4.343837028509483,10.083980831322512,2.7092323076685494,50,50,1,30,20,0.0,0.25,G,,False
0,5.919238339712037,5.480656408271038,11.679861322082989,3.196162518660523,50,50,1,100,60,0.0,0.25,G,,False
0,5.330026847565272,4.918181779024252,10.490459804002315,2.8512116578775575,50,50,1,70,60,0.0,0.2,G,,False
0,8.781581431653096,8.208078253638341,17.31997174157478,4.5457839467211985,50,10,5,100,80,0.0,0.7000000000000001,G,,True
0,6.209252718724489,5.8663633954086265,11.516088832013027,3.118674546373202,50,10,5,70,60,0.0,0.2,G,,True
0,9.919250759840619,8.959153743377968,19.99454749031791,5.481848693992979,50,50,1,40,50,0.0,0.45,G,,False
0,4.864164717935182,4.3721019615589185,10.027136117389132,2.7575815418936265,50,50,1,20,10,0.0,0.25,G,,False
0,3.4633770535170627,3.147366383133054,6.84305064357178,1.8407162837375128,50,10,5,90,10,0.0,0.30000000000000004,G,,True
0,4.1170024229368885,3.891508553727263,8.212732498326249,2.2130495930913106,50,10,5,30,20,0.0,0.25,G,,True
0,7.986968476747704,7.433174176361327,15.344496407648085,4.15147149353921,50,10,5,50,60,0.0,0.7000000000000001,G,,True
0,5.048602944584289,4.571533037250482,10.413254708613033,2.8112681691727572,50,50,1,70,30,0.0,0.25,G,,False
0,7.467889972543365,6.749822160576024,15.407074572733416,4.453591527915702,50,50,1,100,0,0.0,0.45,G,,False
0,4.880667153841994,4.6223299401341436,10.018646856230882,2.7043012796051658,50,50,1,60,30,0.0,0.25,G,,False
0,3.8171238542462373,3.6868128208531914,7.493682957413069,2.0112586751860535,50,10,5,80,0,0.0,0.65,G,,True
0,4.720153680581083,4.367285912965244,9.389037134304646,2.4902972960476815,50,10,5,20,10,0.0,0.55,G,,True
0,8.179731259006052,7.587716310713205,15.634300152729981,4.1574284614472745,50,50,1,10,80,0.0,0.15000000000000002,G,,False
0,25.969101825555516,23.696704598996845,52.704006774283904,14.618533068817845,50,50,1,70,80,0.0,0.75,G,,False
0,9.610859055353561,8.746953112423817,19.561570409001543,5.493629258604647,50,50,1,100,40,0.0,0.5,G,,False
0,4.700980523632943,4.149880850758493,9.850826870378635,2.741243830288132,50,50,1,90,20,0.0,0.25,G,,False
0,3.8774343107214753,3.557925492054217,7.692039026132337,2.094862750615196,50,10,5,70,0,0.0,0.65,G,,True
0,5.766727903532599,5.424026454828237,10.957977343061001,3.010701568625705,50,10,5,30,40,0.0,0.35000000000000003,G,,True
0,7.745995600503944,7.178975700627561,15.228750941292574,4.083863318052497,50,10,5,20,70,0.0,0.2,G,,True
0,4.780771244318868,4.4417006663824665,9.440258922812419,2.511333504273451,50,10,5,80,30,0.0,0.6000000000000001,G,,True
0,15.176819959833837,13.91327310372629,29.97957931789286,8.029063345534347,50,50,1,10,80,0.0,0.5,G,,False
0,7.1003970193700034,6.894544859190006,13.544541803461835,3.735855437890878,50,10,5,90,70,0.0,0.4,G,,True
0,4.138029603874084,3.9304692844968088,7.858396280328986,2.1177331480506707,50,10,5,80,30,0.0,0.0,G,,True
0,7.250168784859665,6.436464841537145,15.179917009437867,4.462182197105066,50,50,1,90,10,0.0,0.45,G,,False
0,7.463340568132577,6.91601418905519,14.869909244137371,3.984360575302281,50,10,5,40,70,0.0,0.45,G,,True
0,3.496587260293141,3.335283474543715,6.642102403760511,1.814324770895902,50,10,5,80,0,0.0,0.45,G,,True
0,13.071695340999682,11.957625077440433,27.611034634165904,7.547500479248448,50,50,1,20,50,0.0,0.55,G,,False
0,3.857185889678248,3.5156472827646255,7.862095998986127,2.171826910972439,50,50,1,70,10,0.0,0.2,G,,False
0,3.42822872856965,3.224248755965526,6.662073611155733,1.7712311111847319,50,10,5,50,0,0.0,0.1,G,,True
0,4.770433651177398,4.526838087790551,9.29468372998993,2.4761532463201665,50,10,5,100,40,0.0,0.30000000000000004,G,,True
0,5.709171092691432,5.430383230507687,11.264012133760401,3.064827147126883,50,10,5,20,40,0.0,0.25,G,,True
0,3.078814397343716,2.886174953190853,5.959444933456222,1.5687200853535064,50,50,1,40,40,0.0,0.0,G,,False
0,3.422732371118338,3.1162310176386967,6.820510928938074,1.8913755616616144,50,50,1,90,40,0.0,0.1,G,,False
0,3.2602393480784504,3.0628443960979936,6.395020195699178,1.7237629469386233,50,10,5,70,0,0.0,0.0,G,,True
0,3.353352253089045,3.107918300407327,6.76039877535187,1.8723682566913966,50,50,1,20,20,0.0,0.05,G,,False
0,6.7269578672975605,6.278579940571426,12.845586250398423,3.5230618269712863,50,10,5,80,70,0.0,0.35000000000000003,G,,True
0,7.985997721502539,7.554573320222801,15.411564552213852,4.200834765877881,50,10,5,30,60,0.0,0.6000000000000001,G,,True
0,4.6858501111597,4.336850577474181,9.351975029179783,2.584467937920772,50,50,1,60,20,0.0,0.25,G,,False
0,7.0809849283117945,6.723410178541798,13.990084918654697,3.7998736768022616,50,50,1,80,70,0.0,0.30000000000000004,G,,False
0,5.3185013753724135,4.965869871654036,10.47119746655473,2.747414736290955,50,10,5,90,50,0.0,0.15000000000000002,G,,True
0,7.38193604950821,6.901888410464217,14.568980993039375,3.971643930203847,50,10,5,90,80,0.0,0.15000000000000002,G,,True
0,4.012826082936624,3.778112587381237,7.756954325979052,2.11719639336661,50,10,5,70,20,0.0,0.5,G,,True
0,7.18960054530657,6.73265894236966,14.271468892153733,3.9359374261069147,50,50,1,40,60,0.0,0.30000000000000004,G,,False
0,8.592709448956633,7.789574965988827,17.928291117663363,4.864758001254173,50,50,1,30,30,0.0,0.45,G,,False
0,4.522964408236737,4.212600417534681,8.9269955886649,2.457141703863282,50,10,5,80,20,0.0,0.7000000000000001,G,,True
0,3.481376928606558,3.3115722231638856,6.848794117477849,1.8659295994718539,50,10,5,90,10,0.0,0.2,G,,True
0,3.815896904354514,3.578705040726831,7.447921250782685,1.9524692477524206,50,50,1,40,50,0.0,0.05,G,,False
0,3.3686002795256482,3.191700575657194,6.715226988948125,1.8808272389368959,50,50,1,100,20,0.0,0.15000000000000002,G,,False
0,4.065851205542884,3.792391391664644,7.857585408396581,2.124254410026046,50,10,5,30,20,0.0,0.15000000000000002,G,,True
0,6.51492669930645,6.100771737471256,12.535022455169962,3.380312134513639,50,10,5,60,60,0.0,0.45,G,,True
0,9.289698834179294,8.470064526689612,18.611828362785577,5.063227655364367,50,50,1,100,80,0.0,0.4,G,,False
0,1.7918098406260745,1.6905269815061459,3.4903736350461685,0.9439950313272514,50,50,1,70,10,0.0,0.0,G,,False
0,3.7185455794327438,3.3702960823431667,7.734220474277591,2.1120448892332737,50,50,1,20,0,0.0,0.15000000000000002,G,,False
0,6.465742230385498,6.124798483360657,12.728339004683752,3.409394386692918,50,10,5,100,70,0.0,0.05,G,,True
0,7.947488869853037,7.414667769503026,15.667176060610892,4.131958945668174,50,10,5,20,80,0.0,0.0,G,,True
0,6.546807533271399,6.047857622407065,13.244179235360297,3.66284049146887,50,50,1,60,50,0.0,0.30000000000000004,G,,False
0,5.612547882285841,5.023032695766794,11.593074927598389,3.1658976624131343,50,50,1,40,40,0.0,0.25,G,,False
0,7.038561256519622,6.7105326657237185,13.95336543903301,3.7576413812792815,50,50,1,10,80,0.0,0.05,G,,False
0,10.466053032152935,9.312668983082794,22.118436131827526,6.4705263191271465,50,50,1,60,10,0.0,0.55,G,,False
0,9.083753940532151,8.070354904698483,19.48456474152972,5.320941728169406,50,50,1,40,20,0.0,0.5,G,,False
0,2.172638498534905,1.9551723185434753,4.605302914904566,1.2469401871533814,50,50,1,90,0,0.0,0.05,G,,False
0,14.645260544186206,13.571316078755366,29.60121948324168,8.467104781455692,50,50,1,70,60,0.0,0.6000000000000001,G,,False
0,26.95439405862044,24.569098611618806,55.973611013644,15.551817345795811,50,50,1,40,70,0.0,0.75,G,,False
0,7.439145234712102,6.859409744273798,14.57986289267509,3.9084313975529925,50,10,5,50,70,0.0,0.5,G,,True
0,5.090675740870087,4.750180153095499,10.069967058608443,2.715396837776133,50,50,1,20,60,0.0,0.05,G,,False
0,3.852533684959688,3.5225062351401277,7.5711587146792905,1.9705616040713725,50,10,5,20,0,0.0,0.15000000000000002,G,,True
0,16.333718343876065,15.1320359718245,34.48983769440391,9.420281690484673,50,50,1,100,50,0.0,0.65,G,,False
0,5.7874966045537635,5.388767283752337,11.448837326852663,3.185047925804715,50,10,5,20,20,0.0,0.65,G,,True
0,12.324375929976835,10.866815469191081,26.474493089626012,7.661789696491929,50,50,1,80,20,0.0,0.6000000000000001,G,,False
0,7.428145161042994,7.097057616077976,14.452252969972927,3.989717515882981,50,10,5,30,60,0.0,0.5,G,,True
0,4.141372199119478,3.9807517960191348,8.00959053707982,2.1762529803676487,50,10,5,50,10,0.0,0.6000000000000001,G,,True
0,5.481092169863594,5.101139567113428,10.6468983710562,2.990171414086684,50,10,5,10,30,0.0,0.0,G,,True
0,3.5713315941495667,3.367975999103848,6.788463892347854,1.8659640807545461,50,50,1,80,40,0.0,0.1,G,,False
0,4.0120303029656,3.724074644720446,7.7420822694343405,2.0965751655794693,50,10,5,30,20,0.0,0.0,G,,True
0,9.720435145606952,8.593159757231753,21.033318050801256,5.983371365047172,50,50,1,30,10,0.0,0.55,G,,False
0,6.379602813198611,5.855727114514131,12.581443195567473,3.4387391412619768,50,50,1,10,40,0.0,0.1,G,,False
0,14.662868147639907,13.209498469891571,29.018217113105855,8.375766562900319,50,50,1,100,60,0.0,0.6000000000000001,G,,False
0,12.144420433705026,11.373222094710258,23.981621623018523,6.645677284464128,50,50,1,50,80,0.0,0.5,G,,False
0,21.95933557473787,19.968648094019073,45.271446928578804,12.44484559887619,50,50,1,40,60,0.0,0.7000000000000001,G,,False
0,6.365489081486485,6.10496686164349,12.163444584799525,3.361384972591788,50,10,5,40,60,0.0,0.1,G,,True
0,9.12119331922874,8.652180305605974,18.539264727234325,4.901768099999704,50,10,5,50,80,0.0,0.65,G,,True
0,6.691559036689031,6.052019779909493,13.323026933639781,3.5641486151800286,50,50,1,70,80,0.0,0.25,G,,False
0,9.465833301003542,8.756335202017922,18.800488334963894,5.31262974909628,50,50,1,90,60,0.0,0.45,G,,False
0,5.786012175523453,5.303799160421036,11.88427891851252,3.2601224782891522,50,50,1,30,0,0.0,0.35000000000000003,G,,False
0,6.50550310987233,6.003993167921649,13.425313988362774,3.694625632214863,50,50,1,70,40,0.0,0.35000000000000003,G,,False
0,18.51980622319555,15.571431217947868,41.16497676849765,12.826595042735569,50,50,1,20,0,0.0,0.7000000000000001,G,,False
0,18.79917972357443,16.533524942787345,40.055700983438754,11.772479486621844,50,50,1,20,50,0.0,0.65,G,,False
0,6.9322877440501935,6.7354029158549835,13.390492155410987,3.616403173481923,50,10,5,50,60,0.0,0.45,G,,True
0,5.405191498579683,5.144028656187977,10.578829532384898,2.8859871472347844,50,50,1,30,70,0.0,0.1,G,,False
0,17.181993653138647,14.540925364832468,39.31918790453353,12.28653276187653,50,50,1,80,10,0.0,0.7000000000000001,G,,False
0,3.433980347139241,3.2983808231995724,6.663193697128556,1.789436600504298,50,10,5,80,0,0.0,0.4,G,,True
0,13.627733491648232,12.738850423182903,27.482644577557892,7.5668552311813,50,50,1,40,80,0.0,0.55,G,,False
0,25.543040358404376,22.762821855601956,55.47318567578108,15.729482976099117,50,50,1,30,50,0.0,0.75,G,,False
0,24.762884087944617,22.213538986020296,53.12191539258442,15.025147492999048,50,50,1,100,60,0.0,0.75,G,,False
0,2.9181437997141813,2.782535452757763,5.908521674368842,1.5805396661362243,50,50,1,30,30,0.0,0.0,G,,False
0,5.158754039611671,4.694027828590862,10.328979553290297,2.7970622474628777,50,10,5,20,30,0.0,0.30000000000000004,G,,True
0,5.124250219749041,4.620600766173865,10.508920892164504,3.000267762636164,50,50,1,60,10,0.0,0.30000000000000004,G,,False
0,5.648528925083589,5.280645774874976,10.656569342649481,2.8911725171733043,50,10,5,60,50,0.0,0.15000000000000002,G,,True
0,7.896104086296924,7.300257523760813,15.399373014396277,4.3181951115228765,50,50,1,80,70,0.0,0.35000000000000003,G,,False
0,5.29154021220492,4.857726769281086,10.556953207769242,2.8698216460998904,50,10,5,20,20,0.0,0.5,G,,True
0,7.545855931866323,6.98162696053344,15.673900861287962,4.2446025320875505,50,50,1,90,60,0.0,0.35000000000000003,G,,False
0,23.56483376439607,20.415628447107764,54.00766948416517,15.8069845648517,50,50,1,60,50,0.0,0.75,G,,False
0,24.389767223647212,20.434690632623926,58.16586936334561,17.567238333471096,50,50,1,30,30,0.0,0.75,G,,False
0,4.227885371101308,4.04440664974441,8.243427151378995,2.262389701309252,50,10,5,80,10,0.0,0.7000000000000001,G,,True
0,3.6492533472981186,3.3727134690590646,7.569816563451285,2.0243995814748175,50,50,1,50,40,0.0,0.1,G,,False
